telemetry_id,satellite_id,timestamp,temperature_c,power_usage_w,signal_strength_dbm,data_rate_mbps,storage_utilization_pct,voltage_v,solar_flux_w_m2,operational_status,is_anomaly,year
TLM-0080915,SAT-0003580,2020-11-12,43.5,1079.4,-91.6,294.7,81.2,27.9,1394.1,Nominal,False,2020
TLM-0080916,SAT-0076037,1997-08-24,34.9,1564.7,-70.8,368.5,76.4,28.34,1325.4,Nominal,False,1997
TLM-0080917,SAT-0078981,2020-12-09,41.9,665.8,-71.6,288.8,42.5,28.44,1381.2,Nominal,False,2020
TLM-0080918,SAT-0081345,2016-02-21,89.8,2876.5,-100.7,185.9,80.8,30.94,1348.4,Anomaly,True,2016
TLM-0080919,SAT-0090855,2024-08-10,23.3,2166.5,-90.8,311.8,63.2,28.54,1351.2,Partially Operational,False,2024
TLM-0080920,SAT-0072570,1988-12-10,16.0,925.6,-80.7,1244.5,26.1,28.04,1299.2,Retired,False,1988
TLM-0080921,SAT-0078314,1980-01-05,36.8,659.2,-103.0,819.8,36.3,27.93,1372.8,Nominal,False,1980
TLM-0080922,SAT-0000845,1980-12-23,18.6,2255.3,-91.6,573.3,24.7,27.85,1352.1,Nominal,False,1980
TLM-0080923,SAT-0068358,2013-11-02,26.5,856.7,-84.1,375.1,74.8,28.03,1329.2,Nominal,False,2013
TLM-0080924,SAT-0079993,2015-05-23,28.1,1691.6,-69.1,431.5,34.8,28.45,1409.7,Nominal,False,2015
TLM-0080925,SAT-0008890,1990-06-07,25.5,1217.6,-85.7,904.8,52.2,28.53,1388.4,Nominal,False,1990
TLM-0080926,SAT-0003329,1972-03-22,28.5,1880.7,-88.5,723.9,64.0,28.3,1363.9,Nominal,False,1972
TLM-0080927,SAT-0063512,2011-05-07,31.1,2385.1,-100.8,818.2,54.9,28.43,1287.5,Retired,False,2011
TLM-0080928,SAT-0057917,2015-10-10,32.6,1287.1,-73.1,834.4,51.4,28.08,1300.7,Nominal,False,2015
TLM-0080929,SAT-0090123,2015-06-20,22.8,2273.1,-68.1,954.3,53.0,28.23,1395.9,Failed,False,2015
TLM-0080930,SAT-0073170,2000-10-19,32.2,1323.8,-92.9,1153.4,20.5,28.28,1353.2,Retired,False,2000
TLM-0080931,SAT-0094086,2007-06-14,17.0,1496.4,-67.8,1240.0,72.8,28.0,1373.3,Nominal,False,2007
TLM-0080932,SAT-0061595,1985-09-02,30.4,2135.3,-74.5,138.2,22.7,27.9,1355.7,Failed,False,1985
TLM-0080933,SAT-0052958,2003-11-09,26.7,1684.8,-98.5,1097.4,32.7,28.54,1376.4,Nominal,False,2003
TLM-0080934,SAT-0057411,1995-07-05,28.1,1982.7,-68.0,213.2,58.9,28.45,1300.2,Partially Operational,False,1995
TLM-0080935,SAT-0078826,2014-09-04,28.1,1837.1,-100.9,805.9,60.0,28.19,1287.5,Nominal,False,2014
TLM-0080936,SAT-0076989,2000-10-14,43.1,997.0,-76.1,412.0,36.6,28.35,1295.5,Nominal,False,2000
TLM-0080937,SAT-0004485,2014-09-22,15.2,1215.4,-68.9,877.0,33.9,27.92,1293.6,Nominal,False,2014
TLM-0080938,SAT-0089123,2014-04-09,22.6,1175.2,-85.4,1141.9,69.8,28.26,1324.2,Nominal,False,2014
TLM-0080939,SAT-0023088,2010-08-07,22.7,1124.7,-70.0,580.0,81.7,28.02,1352.2,Partially Operational,False,2010
TLM-0080940,SAT-0022217,2012-06-21,16.0,1770.2,-104.4,1072.0,84.8,27.97,1301.8,Nominal,False,2012
TLM-0080941,SAT-0082208,1984-10-12,17.1,2045.2,-74.3,114.5,37.0,28.35,1300.6,Retired,False,1984
TLM-0080942,SAT-0048870,2002-02-19,44.9,1054.4,-76.6,497.0,25.0,28.52,1405.7,Nominal,False,2002
TLM-0080943,SAT-0015072,1984-01-14,25.4,1789.5,-104.9,909.8,83.3,28.34,1292.3,Nominal,False,1984
TLM-0080944,SAT-0086166,2022-03-09,30.7,2087.7,-107.4,648.6,73.3,28.51,1342.8,Nominal,False,2022
TLM-0080945,SAT-0032661,1975-11-14,18.7,1011.7,-79.9,862.4,49.3,28.57,1417.8,Nominal,False,1975
TLM-0080946,SAT-0089053,2010-08-10,42.7,616.4,-94.9,1108.6,27.6,28.46,1356.6,Nominal,False,2010
TLM-0080947,SAT-0029684,1993-12-04,26.2,1204.9,-97.1,53.7,75.6,27.82,1299.6,Retired,False,1993
TLM-0080948,SAT-0006073,2018-11-17,32.0,631.1,-69.3,935.0,62.6,28.47,1313.2,Retired,False,2018
TLM-0080949,SAT-0055800,2022-06-08,34.3,833.6,-68.2,885.2,49.8,28.34,1305.2,Nominal,False,2022
TLM-0080950,SAT-0078559,1998-02-07,42.6,1071.8,-79.5,456.3,84.5,28.0,1290.9,Partially Operational,False,1998
TLM-0080951,SAT-0035042,2023-03-13,21.9,1491.8,-95.8,863.9,81.0,28.02,1336.5,Retired,False,2023
TLM-0080952,SAT-0068210,2020-04-25,36.8,2352.9,-85.9,1195.9,25.5,28.33,1411.8,Retired,False,2020
TLM-0080953,SAT-0088949,2018-11-25,98.6,2471.3,-133.6,1189.9,85.8,24.56,1316.6,Anomaly,True,2018
TLM-0080954,SAT-0040582,2010-04-10,23.4,1603.6,-101.5,665.9,54.6,28.1,1300.6,Nominal,False,2010
TLM-0080955,SAT-0070120,2023-05-05,23.9,916.4,-67.7,786.4,28.4,28.34,1281.9,Nominal,False,2023
TLM-0080956,SAT-0034925,2016-08-27,42.7,919.0,-82.4,81.8,37.0,28.37,1286.8,Nominal,False,2016
TLM-0080957,SAT-0067155,1998-05-03,17.2,2028.4,-108.8,227.7,56.5,28.47,1337.4,Nominal,False,1998
TLM-0080958,SAT-0056459,2015-01-07,33.5,1436.7,-101.3,212.4,54.5,28.46,1312.1,Nominal,False,2015
TLM-0080959,SAT-0082310,2006-02-18,38.5,1661.7,-88.0,867.0,73.3,28.11,1365.5,Retired,False,2006
TLM-0080960,SAT-0029354,1959-08-01,20.8,705.4,-101.7,432.6,40.9,28.57,1396.3,Retired,False,1959
TLM-0080961,SAT-0051827,1995-05-10,29.2,1379.4,-96.3,820.3,34.7,27.91,1389.5,Nominal,False,1995
TLM-0080962,SAT-0054480,1984-07-13,24.6,2299.9,-106.3,127.5,48.8,27.93,1356.4,Nominal,False,1984
TLM-0080963,SAT-0067457,2005-11-28,17.9,1389.0,-94.1,930.6,28.4,28.39,1401.2,Nominal,False,2005
TLM-0080964,SAT-0063451,2023-01-07,29.1,659.3,-76.2,781.9,75.7,28.26,1281.4,Retired,False,2023
TLM-0080965,SAT-0035562,2012-06-02,18.4,573.2,-76.0,1199.0,84.4,28.48,1306.6,Nominal,False,2012
TLM-0080966,SAT-0036025,1994-12-14,20.0,1473.6,-105.9,1182.3,57.1,27.88,1312.4,Nominal,False,1994
TLM-0080967,SAT-0055550,2016-05-27,23.4,1314.3,-105.0,138.2,27.1,28.17,1296.7,Nominal,False,2016
TLM-0080968,SAT-0011089,2004-09-03,27.6,1140.5,-100.3,1192.7,32.6,28.47,1312.2,Nominal,False,2004
TLM-0080969,SAT-0013153,2010-10-07,16.3,1298.3,-95.0,1086.5,54.4,28.19,1407.7,Nominal,False,2010
TLM-0080970,SAT-0030945,1996-12-18,30.8,935.7,-84.6,437.1,62.4,28.49,1285.3,Nominal,False,1996
TLM-0080971,SAT-0016286,1985-07-14,16.8,1342.6,-104.8,990.4,69.2,28.18,1308.6,Nominal,False,1985
TLM-0080972,SAT-0038845,1984-07-05,40.6,2355.9,-98.0,466.4,38.6,28.52,1315.6,Failed,False,1984
TLM-0080973,SAT-0049621,1989-03-20,35.1,768.2,-109.0,741.4,57.8,28.22,1280.4,Retired,False,1989
TLM-0080974,SAT-0039108,1986-06-25,21.0,569.1,-79.9,84.2,25.5,28.44,1337.8,Retired,False,1986
TLM-0080975,SAT-0035687,2018-02-10,39.3,1235.6,-89.7,1029.1,20.6,27.81,1372.2,Nominal,False,2018
TLM-0080976,SAT-0013639,2022-10-13,35.0,513.3,-103.4,689.5,33.0,28.02,1388.7,Partially Operational,False,2022
TLM-0080977,SAT-0073605,1977-03-24,25.1,1588.3,-109.1,570.5,66.4,28.02,1365.8,Nominal,False,1977
TLM-0080978,SAT-0022909,2003-03-26,38.2,859.7,-83.3,535.2,44.2,28.14,1393.4,Nominal,False,2003
TLM-0080979,SAT-0000399,2022-07-20,23.6,1099.5,-75.2,464.9,29.2,28.37,1376.1,Nominal,False,2022
TLM-0080980,SAT-0090114,2022-09-01,15.1,623.1,-105.3,893.7,29.8,28.59,1354.1,Nominal,False,2022
TLM-0080981,SAT-0027144,2008-07-13,31.5,1302.7,-66.2,962.7,73.4,28.59,1290.6,In Testing,False,2008
TLM-0080982,SAT-0006180,1976-01-19,26.0,2351.2,-95.1,175.2,34.6,28.34,1407.3,Nominal,False,1976
TLM-0080983,SAT-0063679,2004-02-27,19.2,755.0,-69.4,174.1,54.2,28.43,1376.7,Nominal,False,2004
TLM-0080984,SAT-0007753,2020-05-22,18.2,1104.9,-69.9,1112.5,40.6,27.82,1390.5,Nominal,False,2020
TLM-0080985,SAT-0054415,2024-07-09,27.2,2029.4,-96.5,1082.4,54.5,28.18,1415.4,Nominal,False,2024
TLM-0080986,SAT-0071162,1977-11-27,18.9,708.6,-85.0,1166.0,34.8,28.23,1291.8,Nominal,False,1977
TLM-0080987,SAT-0057752,2002-01-09,23.7,1799.4,-68.6,209.6,23.2,28.27,1299.6,Retired,False,2002
TLM-0080988,SAT-0045536,2016-07-27,20.6,1208.4,-104.1,928.8,31.4,28.23,1324.4,Nominal,False,2016
TLM-0080989,SAT-0063340,2009-12-17,28.1,1524.1,-78.7,85.1,62.7,28.18,1349.6,Retired,False,2009
TLM-0080990,SAT-0040657,1983-08-19,28.2,1896.6,-87.2,802.9,81.9,27.81,1321.1,Partially Operational,False,1983
TLM-0080991,SAT-0092878,2003-10-25,22.1,2399.2,-81.3,662.4,57.1,28.59,1416.2,Nominal,False,2003
TLM-0080992,SAT-0015208,1980-03-28,43.2,423.3,-96.8,824.1,33.5,28.57,1331.1,Retired,False,1980
TLM-0080993,SAT-0005875,2007-05-05,16.3,441.1,-105.2,838.7,82.2,28.54,1417.3,Nominal,False,2007
TLM-0080994,SAT-0038916,2009-11-15,35.4,1722.1,-66.8,608.3,71.9,27.92,1308.6,Retired,False,2009
TLM-0080995,SAT-0026678,1986-03-04,24.8,1871.8,-66.0,351.8,76.8,28.04,1306.2,Nominal,False,1986
TLM-0080996,SAT-0055300,2014-06-15,39.8,757.7,-92.7,441.2,29.7,28.13,1384.2,Retired,False,2014
TLM-0080997,SAT-0050525,2017-05-21,44.2,713.4,-67.3,394.0,47.6,28.28,1302.6,Nominal,False,2017
TLM-0080998,SAT-0061544,2005-12-16,17.4,555.1,-94.6,800.2,71.0,28.46,1284.4,Nominal,False,2005
TLM-0080999,SAT-0042321,2012-03-07,84.4,2340.5,-151.8,532.6,71.2,31.22,1418.7,Anomaly,True,2012
TLM-0081000,SAT-0016605,2005-04-03,22.6,1591.2,-96.3,608.8,61.9,28.53,1328.7,Retired,False,2005
TLM-0081001,SAT-0031886,2013-08-10,21.1,501.3,-87.3,1049.3,67.1,28.03,1349.1,Nominal,False,2013
TLM-0081002,SAT-0054666,2020-05-05,25.1,834.3,-74.6,1130.2,47.9,28.55,1362.1,Retired,False,2020
TLM-0081003,SAT-0080100,1984-03-04,30.2,2310.8,-88.1,236.1,29.5,28.56,1349.1,Nominal,False,1984
TLM-0081004,SAT-0006595,2022-11-28,23.5,572.6,-100.9,150.6,20.3,28.03,1321.0,Retired,False,2022
TLM-0081005,SAT-0084886,1986-09-07,19.4,2225.2,-87.5,156.7,51.3,27.89,1311.7,Nominal,False,1986
TLM-0081006,SAT-0001101,2003-05-12,30.9,524.1,-97.6,162.9,29.9,28.19,1412.7,Nominal,False,2003
TLM-0081007,SAT-0006845,1990-08-27,42.4,1847.5,-86.5,567.7,23.8,28.53,1386.6,Nominal,False,1990
TLM-0081008,SAT-0019949,1998-05-01,42.9,1012.2,-104.5,394.8,53.9,28.37,1304.7,Nominal,False,1998
TLM-0081009,SAT-0013148,2021-03-27,43.6,1325.6,-87.3,837.1,42.8,28.45,1337.0,Nominal,False,2021
TLM-0081010,SAT-0005112,2023-04-17,34.4,442.5,-73.5,64.8,52.9,28.6,1298.8,Retired,False,2023
TLM-0081011,SAT-0070930,2011-09-22,37.1,2293.3,-82.3,603.8,56.0,27.9,1410.3,Nominal,False,2011
TLM-0081012,SAT-0045974,2013-04-04,17.4,988.6,-103.2,998.3,47.0,27.81,1325.9,Nominal,False,2013
TLM-0081013,SAT-0028064,1998-12-08,34.5,663.2,-90.6,202.8,51.4,28.31,1361.7,Retired,False,1998
TLM-0081014,SAT-0059328,1985-11-03,40.3,1078.6,-76.5,911.5,77.6,27.93,1290.4,Partially Operational,False,1985
TLM-0081015,SAT-0092328,2009-06-02,23.7,1163.6,-99.5,1219.9,24.0,27.88,1394.8,Nominal,False,2009
TLM-0081016,SAT-0086841,1981-12-13,44.3,2037.0,-100.2,352.2,24.5,28.04,1296.4,Nominal,False,1981
TLM-0081017,SAT-0087021,2001-06-09,24.6,2124.2,-104.1,1151.1,26.8,28.23,1357.0,Nominal,False,2001
TLM-0081018,SAT-0026638,1983-01-16,20.9,1440.0,-101.1,1119.4,45.9,27.95,1300.4,Nominal,False,1983
TLM-0081019,SAT-0060619,2000-07-18,37.5,520.2,-85.9,704.7,49.6,28.55,1361.8,Retired,False,2000
TLM-0081020,SAT-0059104,2000-06-01,25.6,1936.9,-83.7,757.3,40.0,28.37,1326.6,Nominal,False,2000
TLM-0081021,SAT-0037831,2011-01-17,33.1,824.1,-96.1,367.4,42.7,28.22,1415.4,Partially Operational,False,2011
TLM-0081022,SAT-0020437,2018-11-13,17.0,1379.5,-109.4,554.7,73.1,28.57,1336.4,Nominal,False,2018
TLM-0081023,SAT-0063971,2020-12-16,37.0,935.0,-107.6,1235.8,76.5,28.33,1316.1,Nominal,False,2020
TLM-0081024,SAT-0060483,2022-12-20,20.7,869.0,-67.7,312.6,83.1,28.44,1367.9,Failed,False,2022
TLM-0081025,SAT-0012490,2024-12-04,40.3,1445.1,-73.7,337.3,37.7,28.36,1308.5,Retired,False,2024
TLM-0081026,SAT-0026776,1980-12-01,33.6,1762.4,-94.1,1083.9,67.7,28.29,1415.7,Nominal,False,1980
TLM-0081027,SAT-0085121,2022-05-20,43.5,1818.6,-83.3,134.9,77.1,28.17,1415.6,Nominal,False,2022
TLM-0081028,SAT-0037313,2004-09-01,17.8,2002.8,-99.7,795.5,58.0,28.49,1305.0,Nominal,False,2004
TLM-0081029,SAT-0030750,2014-09-22,26.9,1331.4,-65.8,1052.6,83.3,28.56,1419.6,Retired,False,2014
TLM-0081030,SAT-0063426,2017-07-05,31.3,1038.8,-84.8,308.3,20.3,28.55,1399.9,Nominal,False,2017
TLM-0081031,SAT-0081739,1985-06-24,35.9,1334.8,-105.1,1115.5,35.2,28.27,1356.3,Retired,False,1985
TLM-0081032,SAT-0013838,1958-08-25,52.3,1512.8,-105.7,574.0,74.5,30.37,1342.8,Anomaly,True,1958
TLM-0081033,SAT-0035866,2011-03-11,18.2,2335.0,-66.0,106.7,72.3,28.15,1387.6,Nominal,False,2011
TLM-0081034,SAT-0058932,2024-08-15,28.0,994.6,-99.1,282.7,42.1,28.03,1311.3,Retired,False,2024
TLM-0081035,SAT-0000860,2002-03-04,24.7,1116.5,-109.8,78.4,82.7,27.85,1391.4,Nominal,False,2002
TLM-0081036,SAT-0001555,2015-04-19,43.8,480.0,-88.1,924.3,45.0,28.55,1332.9,Retired,False,2015
TLM-0081037,SAT-0017868,1994-07-21,43.5,974.9,-86.7,656.3,43.2,27.92,1283.7,Nominal,False,1994
TLM-0081038,SAT-0024278,1977-12-20,24.2,1748.3,-81.5,363.2,45.6,28.0,1418.9,Failed,False,1977
TLM-0081039,SAT-0044158,1990-12-22,32.8,1227.5,-76.7,475.3,29.7,28.3,1361.2,Nominal,False,1990
TLM-0081040,SAT-0009404,2000-08-08,19.7,627.1,-84.4,328.1,33.3,28.52,1394.8,Nominal,False,2000
TLM-0081041,SAT-0007999,1979-10-20,91.0,3391.5,-114.9,202.0,75.4,29.86,1305.4,Anomaly,True,1979
TLM-0081042,SAT-0077269,1994-04-24,17.2,1138.6,-103.6,665.8,52.0,27.88,1319.3,Retired,False,1994
TLM-0081043,SAT-0011747,1978-05-07,36.6,559.3,-89.3,942.7,69.5,28.39,1309.5,Nominal,False,1978
TLM-0081044,SAT-0046117,1994-07-01,33.7,742.9,-87.8,833.0,20.6,27.86,1292.3,Nominal,False,1994
TLM-0081045,SAT-0000191,2009-01-28,42.4,637.2,-90.9,647.6,31.3,28.32,1401.6,Nominal,False,2009
TLM-0081046,SAT-0030939,1987-03-02,28.2,1843.3,-70.5,205.4,29.5,27.96,1379.2,Failed,False,1987
TLM-0081047,SAT-0001082,2014-02-01,41.6,1260.8,-77.4,582.4,74.5,28.31,1392.4,Nominal,False,2014
TLM-0081048,SAT-0016178,2023-04-06,70.6,1665.2,-116.2,915.4,48.6,28.4,1311.6,Anomaly,True,2023
TLM-0081049,SAT-0041886,2010-04-18,27.0,1021.3,-84.8,1168.2,69.3,28.24,1418.2,Nominal,False,2010
TLM-0081050,SAT-0086139,2013-02-03,28.1,1135.5,-67.9,1086.8,55.6,28.14,1357.5,Nominal,False,2013
TLM-0081051,SAT-0038427,2021-07-02,28.2,2373.0,-75.5,779.3,39.9,28.02,1304.3,Failed,False,2021
TLM-0081052,SAT-0052281,2011-04-23,44.0,1702.3,-86.7,1166.6,23.8,28.18,1418.2,Nominal,False,2011
TLM-0081053,SAT-0061460,2003-11-14,34.5,1414.1,-74.3,1097.0,52.1,28.18,1370.3,Partially Operational,False,2003
TLM-0081054,SAT-0055291,1985-04-04,32.3,987.6,-72.0,891.5,30.0,27.8,1299.4,Retired,False,1985
TLM-0081055,SAT-0004012,2011-08-15,24.2,981.5,-101.5,323.8,37.6,28.13,1327.1,Nominal,False,2011
TLM-0081056,SAT-0061221,1999-09-17,29.8,1978.4,-71.1,624.7,29.1,27.9,1348.0,Retired,False,1999
TLM-0081057,SAT-0047263,1992-02-10,16.7,2344.4,-87.9,1239.5,62.5,28.04,1299.7,Failed,False,1992
TLM-0081058,SAT-0037516,2004-10-27,15.3,1031.4,-97.4,553.6,72.7,28.29,1400.4,Failed,False,2004
TLM-0081059,SAT-0004232,2019-11-10,23.9,1787.4,-81.0,1075.6,33.6,28.5,1373.7,Partially Operational,False,2019
TLM-0081060,SAT-0046101,2003-05-12,28.9,692.7,-108.9,129.7,22.3,28.59,1287.6,Failed,False,2003
TLM-0081061,SAT-0008976,2016-06-12,27.3,2032.6,-105.7,723.5,23.3,28.58,1303.8,Nominal,False,2016
TLM-0081062,SAT-0090406,1978-10-01,20.4,966.1,-100.8,447.3,59.3,28.16,1300.7,Nominal,False,1978
TLM-0081063,SAT-0026222,2008-05-01,67.6,2255.1,-137.6,1066.0,75.4,24.48,1282.8,Anomaly,True,2008
TLM-0081064,SAT-0042831,2022-08-11,17.6,779.3,-86.1,912.1,50.9,28.21,1404.8,Retired,False,2022
TLM-0081065,SAT-0036548,1983-11-09,40.4,434.3,-88.0,357.4,59.3,27.81,1329.2,Nominal,False,1983
TLM-0081066,SAT-0027004,2009-06-16,25.1,1265.6,-78.8,343.9,76.1,28.35,1298.2,Nominal,False,2009
TLM-0081067,SAT-0014658,2022-03-11,29.2,1671.7,-75.7,260.0,31.8,28.23,1307.4,Nominal,False,2022
TLM-0081068,SAT-0066579,1992-04-14,32.4,2310.3,-73.4,804.1,54.9,28.48,1393.4,Nominal,False,1992
TLM-0081069,SAT-0063469,2012-09-25,19.6,776.7,-90.0,1032.3,27.7,28.28,1347.1,Nominal,False,2012
TLM-0081070,SAT-0047825,2009-08-26,34.9,1079.4,-65.7,1022.8,84.2,28.08,1406.5,Retired,False,2009
TLM-0081071,SAT-0017771,1984-10-01,33.9,1274.0,-89.5,292.0,81.4,28.27,1370.6,Nominal,False,1984
TLM-0081072,SAT-0011950,2014-11-26,32.6,2024.4,-65.3,912.3,55.9,28.15,1315.1,Retired,False,2014
TLM-0081073,SAT-0091812,1996-07-20,40.1,1768.2,-96.8,875.3,33.7,28.53,1300.8,Retired,False,1996
TLM-0081074,SAT-0032360,1989-07-07,29.2,868.6,-96.7,146.0,66.1,27.98,1308.0,Nominal,False,1989
TLM-0081075,SAT-0092017,1987-07-23,22.3,1059.6,-85.7,385.8,83.2,28.25,1381.5,Retired,False,1987
TLM-0081076,SAT-0080939,1975-10-21,30.7,2160.0,-92.0,1096.2,52.1,28.44,1319.3,Nominal,False,1975
TLM-0081077,SAT-0023087,2013-02-08,37.7,1587.5,-69.0,1007.7,41.7,28.14,1363.5,Retired,False,2013
TLM-0081078,SAT-0060137,1991-07-11,42.0,2150.1,-106.9,1004.5,21.3,27.93,1361.4,Nominal,False,1991
TLM-0081079,SAT-0083132,2016-09-09,28.5,1614.4,-109.4,632.8,68.1,28.39,1383.5,Retired,False,2016
TLM-0081080,SAT-0053661,2020-02-19,35.6,1504.1,-106.8,269.4,39.2,28.53,1285.7,Nominal,False,2020
TLM-0081081,SAT-0000647,1995-01-03,26.5,1272.0,-109.4,89.4,68.3,27.9,1333.4,Nominal,False,1995
TLM-0081082,SAT-0045722,2008-05-26,24.2,925.8,-70.3,1083.2,44.9,27.99,1351.8,Nominal,False,2008
TLM-0081083,SAT-0012950,1993-05-04,44.7,1170.5,-68.4,560.0,56.5,28.25,1418.3,Failed,False,1993
TLM-0081084,SAT-0067365,2011-01-15,43.7,1343.3,-93.0,789.5,60.8,28.09,1334.2,Retired,False,2011
TLM-0081085,SAT-0076263,2008-04-12,70.9,2078.0,-126.3,88.6,74.3,24.26,1364.1,Anomaly,True,2008
TLM-0081086,SAT-0073970,2012-06-10,25.8,2208.4,-86.3,959.1,20.9,27.86,1415.5,Partially Operational,False,2012
TLM-0081087,SAT-0061443,1985-03-01,26.4,1828.1,-87.5,954.3,80.1,27.94,1286.7,Nominal,False,1985
TLM-0081088,SAT-0088521,2000-02-02,24.7,2128.7,-74.2,448.0,70.5,27.91,1370.5,Nominal,False,2000
TLM-0081089,SAT-0006485,1985-04-04,34.8,1494.2,-98.4,327.5,63.5,28.03,1340.8,Retired,False,1985
TLM-0081090,SAT-0026091,2018-03-17,26.1,2129.1,-73.1,621.2,42.4,28.44,1346.7,Retired,False,2018
TLM-0081091,SAT-0092591,2000-04-08,26.8,872.4,-98.6,853.0,34.4,28.06,1396.0,Nominal,False,2000
TLM-0081092,SAT-0053741,2013-01-22,42.3,844.7,-110.0,573.3,46.6,27.92,1292.5,Nominal,False,2013
TLM-0081093,SAT-0018767,2003-07-18,29.9,1198.9,-92.8,1153.9,66.3,28.53,1403.6,Retired,False,2003
TLM-0081094,SAT-0053489,2017-02-22,15.6,2244.5,-108.5,859.0,53.7,28.34,1399.0,Nominal,False,2017
TLM-0081095,SAT-0023388,2010-02-11,37.9,600.2,-76.3,395.0,62.4,28.19,1387.8,Retired,False,2010
TLM-0081096,SAT-0066847,2008-08-26,25.0,1212.5,-66.6,279.9,43.0,28.2,1386.6,Partially Operational,False,2008
TLM-0081097,SAT-0011339,2020-11-13,36.8,2069.1,-71.7,176.2,20.9,28.37,1281.5,Retired,False,2020
TLM-0081098,SAT-0044985,1992-02-19,29.5,1967.3,-99.8,339.6,54.9,28.07,1295.3,Failed,False,1992
TLM-0081099,SAT-0014196,1994-10-05,27.2,440.8,-78.8,429.7,63.9,28.37,1354.3,Nominal,False,1994
TLM-0081100,SAT-0078252,2019-12-02,31.9,2093.9,-72.5,861.9,47.9,28.3,1280.3,Nominal,False,2019
TLM-0081101,SAT-0015087,2006-04-11,23.2,1213.4,-106.3,1129.2,66.8,28.18,1403.6,Failed,False,2006
TLM-0081102,SAT-0051124,1996-11-28,27.9,1190.0,-85.6,1179.6,42.6,28.51,1332.7,Partially Operational,False,1996
TLM-0081103,SAT-0004024,1975-08-25,41.8,1285.6,-84.4,801.1,68.0,28.41,1292.7,Nominal,False,1975
TLM-0081104,SAT-0058374,2021-01-05,19.8,1276.4,-106.6,278.7,50.6,28.56,1348.9,Nominal,False,2021
TLM-0081105,SAT-0000744,2001-04-07,18.9,2299.2,-91.4,896.9,32.1,27.91,1300.4,Nominal,False,2001
TLM-0081106,SAT-0021338,2024-03-22,30.1,1833.7,-71.5,382.5,41.4,28.43,1325.8,Nominal,False,2024
TLM-0081107,SAT-0012617,1999-09-18,21.4,761.1,-102.4,708.2,27.2,28.16,1382.3,Retired,False,1999
TLM-0081108,SAT-0087872,1985-08-24,44.9,563.1,-93.7,994.9,45.8,28.43,1300.8,Nominal,False,1985
TLM-0081109,SAT-0003246,2012-05-18,25.3,2183.9,-73.2,362.1,45.6,27.99,1301.7,Nominal,False,2012
TLM-0081110,SAT-0081270,1986-10-26,41.3,714.0,-74.8,683.8,28.4,28.59,1415.3,Nominal,False,1986
TLM-0081111,SAT-0055234,2010-04-01,31.5,577.8,-107.1,739.6,36.1,28.24,1303.7,Nominal,False,2010
TLM-0081112,SAT-0053077,2009-07-01,39.5,1114.6,-99.0,196.2,80.2,28.55,1356.2,Nominal,False,2009
TLM-0081113,SAT-0070433,1989-08-04,29.5,1382.1,-68.0,58.8,34.9,28.44,1319.0,Nominal,False,1989
TLM-0081114,SAT-0084325,2009-12-01,30.5,1265.1,-105.6,702.2,66.5,28.23,1284.0,Retired,False,2009
TLM-0081115,SAT-0043255,1990-09-07,32.4,1174.0,-87.1,927.1,36.9,28.14,1288.2,Nominal,False,1990
TLM-0081116,SAT-0081959,2023-03-26,36.9,2016.7,-99.2,83.2,83.9,28.21,1305.9,Retired,False,2023
TLM-0081117,SAT-0070851,2013-09-26,20.3,1539.1,-92.5,338.9,44.4,28.03,1380.3,Retired,False,2013
TLM-0081118,SAT-0064435,1983-10-24,43.1,1447.1,-100.1,464.4,68.7,28.37,1381.3,Nominal,False,1983
TLM-0081119,SAT-0010566,2009-01-12,16.2,2000.1,-78.3,892.9,43.8,27.95,1356.4,Retired,False,2009
TLM-0081120,SAT-0048817,2004-12-02,15.1,1769.1,-105.6,930.4,69.4,28.24,1326.7,Nominal,False,2004
TLM-0081121,SAT-0014991,2018-03-08,28.5,1857.9,-93.0,509.2,76.9,28.44,1356.8,Nominal,False,2018
TLM-0081122,SAT-0046504,2001-06-26,36.0,2376.9,-98.6,1149.6,23.5,28.46,1360.4,Failed,False,2001
TLM-0081123,SAT-0030641,2014-01-12,43.2,495.2,-104.3,524.8,61.9,28.28,1406.1,Retired,False,2014
TLM-0081124,SAT-0088829,2014-12-23,15.6,2123.9,-88.4,1170.4,71.0,28.11,1328.3,Nominal,False,2014
TLM-0081125,SAT-0036752,2024-08-04,38.3,2201.0,-94.9,414.6,32.4,28.29,1302.8,Failed,False,2024
TLM-0081126,SAT-0068892,2005-04-17,28.6,1533.5,-100.7,1099.5,77.7,28.11,1397.2,Nominal,False,2005
TLM-0081127,SAT-0024633,1985-10-08,30.6,2326.7,-81.4,156.8,32.2,28.1,1363.6,Nominal,False,1985
TLM-0081128,SAT-0051407,2011-02-24,37.6,1771.6,-96.8,985.9,56.4,27.95,1392.4,Retired,False,2011
TLM-0081129,SAT-0055261,1991-11-16,24.5,552.8,-86.9,781.9,36.4,28.56,1298.4,Nominal,False,1991
TLM-0081130,SAT-0081626,1995-03-09,18.8,1669.6,-78.6,456.4,31.7,28.44,1415.1,Failed,False,1995
TLM-0081131,SAT-0010957,2014-09-12,42.9,906.6,-85.1,556.6,77.0,27.97,1406.3,Retired,False,2014
TLM-0081132,SAT-0061654,2022-04-24,33.2,2369.7,-70.4,827.8,40.2,28.56,1349.4,Nominal,False,2022
